restorer,detector,category,family,severity,anomaly_kind,image_id,label,score_clean,score_degraded,score_method
divide_lpres_on,padim,bottle,noise,4,good,3,0,0.4791443943977356,1.0,1.0
divide_lpres_on,padim,bottle,noise,4,good,4,0,0.5700920224189758,1.0,1.0
divide_lpres_on,padim,bottle,noise,4,good,5,0,0.4708174169063568,1.0,1.0
divide_lpres_on,padim,bottle,noise,4,good,6,0,0.6785476803779602,1.0,1.0
divide_lpres_on,padim,bottle,noise,4,good,7,0,0.6006224155426025,1.0,1.0
divide_lpres_on,padim,bottle,noise,4,broken_large,8,1,1.0,1.0,1.0
divide_lpres_on,padim,bottle,noise,4,broken_large,9,1,1.0,1.0,1.0
divide_lpres_on,padim,bottle,noise,4,broken_large,10,1,1.0,1.0,1.0
divide_lpres_on,padim,bottle,noise,4,broken_large,11,1,1.0,1.0,1.0
divide_lpres_on,padim,bottle,noise,4,broken_large,12,1,1.0,1.0,1.0
divide_lpres_on,padim,bottle,noise,4,broken_large,13,1,1.0,1.0,1.0
divide_lpres_on,padim,bottle,noise,4,broken_large,14,1,1.0,1.0,1.0
divide_lpres_on,padim,bottle,noise,4,broken_large,15,1,1.0,1.0,1.0
divide_lpres_off,padim,bottle,noise,4,good,0,0,0.4898289740085602,1.0,1.0
divide_lpres_off,padim,bottle,noise,4,good,1,0,0.7351454496383667,1.0,1.0
divide_lpres_off,padim,bottle,noise,4,good,2,0,0.876616358757019,1.0,1.0
divide_lpres_off,padim,bottle,noise,4,good,3,0,0.4791443943977356,1.0,1.0
divide_lpres_off,padim,bottle,noise,4,good,4,0,0.5700920224189758,1.0,1.0
divide_lpres_off,padim,bottle,noise,4,good,5,0,0.4708174169063568,1.0,1.0
divide_lpres_off,padim,bottle,noise,4,good,6,0,0.6785476803779602,1.0,1.0
divide_lpres_off,padim,bottle,noise,4,good,7,0,0.6006224155426025,1.0,1.0
divide_lpres_off,padim,bottle,noise,4,broken_large,8,1,1.0,1.0,1.0
divide_lpres_off,padim,bottle,noise,4,broken_large,9,1,1.0,1.0,1.0
divide_lpres_off,padim,bottle,noise,4,broken_large,10,1,1.0,1.0,1.0
divide_lpres_off,padim,bottle,noise,4,broken_large,11,1,1.0,1.0,1.0
divide_lpres_off,padim,bottle,noise,4,broken_large,12,1,1.0,1.0,1.0
divide_lpres_off,padim,bottle,noise,4,broken_large,13,1,1.0,1.0,1.0
divide_lpres_off,padim,bottle,noise,4,broken_large,14,1,1.0,1.0,1.0
divide_lpres_off,padim,bottle,noise,4,broken_large,15,1,1.0,1.0,1.0
identity,padim,bottle,mixed,2,good,0,0,0.4898289740085602,1.0,1.0
identity,padim,bottle,mixed,2,good,1,0,0.7351454496383667,1.0,1.0
identity,padim,bottle,mixed,2,good,2,0,0.876616358757019,1.0,1.0
identity,padim,bottle,mixed,2,good,3,0,0.4791443943977356,1.0,1.0
identity,padim,bottle,mixed,2,good,4,0,0.5700920224189758,1.0,1.0
identity,padim,bottle,mixed,2,good,5,0,0.4708174169063568,1.0,1.0
identity,padim,bottle,mixed,2,good,6,0,0.6785476803779602,1.0,1.0
identity,padim,bottle,mixed,2,good,7,0,0.6006224155426025,1.0,1.0
identity,padim,bottle,mixed,2,broken_large,8,1,1.0,1.0,1.0
identity,padim,bottle,mixed,2,broken_large,9,1,1.0,1.0,1.0
identity,padim,bottle,mixed,2,broken_large,10,1,1.0,1.0,1.0
identity,padim,bottle,mixed,2,broken_large,11,1,1.0,1.0,1.0
identity,padim,bottle,mixed,2,broken_large,12,1,1.0,1.0,1.0
identity,padim,bottle,mixed,2,broken_large,13,1,1.0,1.0,1.0
identity,padim,bottle,mixed,2,broken_large,14,1,1.0,1.0,1.0
identity,padim,bottle,mixed,2,broken_large,15,1,1.0,1.0,1.0
wiener,padim,bottle,mixed,2,good,0,0,0.4898289740085602,1.0,1.0
wiener,padim,bottle,mixed,2,good,1,0,0.7351454496383667,1.0,1.0
wiener,padim,bottle,mixed,2,good,2,0,0.876616358757019,1.0,1.0
wiener,padim,bottle,mixed,2,good,3,0,0.4791443943977356,1.0,1.0
wiener,padim,bottle,mixed,2,good,4,0,0.5700920224189758,1.0,1.0
wiener,padim,bottle,mixed,2,good,5,0,0.4708174169063568,1.0,1.0
wiener,padim,bottle,mixed,2,good,6,0,0.6785476803779602,1.0,1.0
wiener,padim,bottle,mixed,2,good,7,0,0.6006224155426025,1.0,1.0
wiener,padim,bottle,mixed,2,broken_large,8,1,1.0,1.0,1.0
wiener,padim,bottle,mixed,2,broken_large,9,1,1.0,1.0,1.0
wiener,padim,bottle,mixed,2,broken_large,10,1,1.0,1.0,1.0
wiener,padim,bottle,mixed,2,broken_large,11,1,1.0,1.0,1.0
wiener,padim,bottle,mixed,2,broken_large,12,1,1.0,1.0,1.0
wiener,padim,bottle,mixed,2,broken_large,13,1,1.0,1.0,1.0
wiener,padim,bottle,mixed,2,broken_large,14,1,1.0,1.0,1.0
wiener,padim,bottle,mixed,2,broken_large,15,1,1.0,1.0,1.0
restormer_deblur,padim,bottle,mixed,2,good,0,0,0.4898289740085602,1.0,1.0
restormer_deblur,padim,bottle,mixed,2,good,1,0,0.7351454496383667,1.0,1.0
restormer_deblur,padim,bottle,mixed,2,good,2,0,0.876616358757019,1.0,1.0
restormer_deblur,padim,bottle,mixed,2,good,3,0,0.4791443943977356,1.0,1.0
restormer_deblur,padim,bottle,mixed,2,good,4,0,0.5700920224189758,1.0,1.0
restormer_deblur,padim,bottle,mixed,2,good,5,0,0.4708174169063568,1.0,1.0
restormer_deblur,padim,bottle,mixed,2,good,6,0,0.6785476803779602,1.0,1.0
restormer_deblur,padim,bottle,mixed,2,good,7,0,0.6006224155426025,1.0,1.0
restormer_deblur,padim,bottle,mixed,2,broken_large,8,1,1.0,1.0,1.0
restormer_deblur,padim,bottle,mixed,2,broken_large,9,1,1.0,1.0,1.0
restormer_deblur,padim,bottle,mixed,2,broken_large,10,1,1.0,1.0,1.0
restormer_deblur,padim,bottle,mixed,2,broken_large,11,1,1.0,1.0,1.0
restormer_deblur,padim,bottle,mixed,2,broken_large,12,1,1.0,1.0,1.0
restormer_deblur,padim,bottle,mixed,2,broken_large,13,1,1.0,1.0,1.0
restormer_deblur,padim,bottle,mixed,2,broken_large,14,1,1.0,1.0,1.0
restormer_deblur,padim,bottle,mixed,2,broken_large,15,1,1.0,1.0,1.0
divide_lpres_on,padim,bottle,mixed,2,good,0,0,0.4898289740085602,1.0,1.0
divide_lpres_on,padim,bottle,mixed,2,good,1,0,0.7351454496383667,1.0,1.0
divide_lpres_on,padim,bottle,mixed,2,good,2,0,0.876616358757019,1.0,1.0
divide_lpres_on,padim,bottle,mixed,2,good,3,0,0.4791443943977356,1.0,1.0
divide_lpres_on,padim,bottle,mixed,2,good,4,0,0.5700920224189758,1.0,1.0
divide_lpres_on,padim,bottle,mixed,2,good,5,0,0.4708174169063568,1.0,1.0
divide_lpres_on,padim,bottle,mixed,2,good,6,0,0.6785476803779602,1.0,1.0
divide_lpres_on,padim,bottle,mixed,2,good,7,0,0.6006224155426025,1.0,1.0
divide_lpres_on,padim,bottle,mixed,2,broken_large,8,1,1.0,1.0,1.0
divide_lpres_on,padim,bottle,mixed,2,broken_large,9,1,1.0,1.0,1.0
divide_lpres_on,padim,bottle,mixed,2,broken_large,10,1,1.0,1.0,1.0
divide_lpres_on,padim,bottle,mixed,2,broken_large,11,1,1.0,1.0,1.0
divide_lpres_on,padim,bottle,mixed,2,broken_large,12,1,1.0,1.0,1.0
divide_lpres_on,padim,bottle,mixed,2,broken_large,13,1,1.0,1.0,1.0
divide_lpres_on,padim,bottle,mixed,2,broken_large,14,1,1.0,1.0,1.0
divide_lpres_on,padim,bottle,mixed,2,broken_large,15,1,1.0,1.0,1.0
divide_lpres_off,padim,bottle,mixed,2,good,0,0,0.4898289740085602,1.0,1.0
divide_lpres_off,padim,bottle,mixed,2,good,1,0,0.7351454496383667,1.0,1.0
divide_lpres_off,padim,bottle,mixed,2,good,2,0,0.876616358757019,1.0,1.0
divide_lpres_off,padim,bottle,mixed,2,good,3,0,0.4791443943977356,1.0,1.0
divide_lpres_off,padim,bottle,mixed,2,good,4,0,0.5700920224189758,1.0,1.0
divide_lpres_off,padim,bottle,mixed,2,good,5,0,0.4708174169063568,1.0,1.0
divide_lpres_off,padim,bottle,mixed,2,good,6,0,0.6785476803779602,1.0,1.0
divide_lpres_off,padim,bottle,mixed,2,good,7,0,0.6006224155426025,1.0,1.0
divide_lpres_off,padim,bottle,mixed,2,broken_large,8,1,1.0,1.0,1.0
divide_lpres_off,padim,bottle,mixed,2,broken_large,9,1,1.0,1.0,1.0
divide_lpres_off,padim,bottle,mixed,2,broken_large,10,1,1.0,1.0,1.0
divide_lpres_off,padim,bottle,mixed,2,broken_large,11,1,1.0,1.0,1.0
divide_lpres_off,padim,bottle,mixed,2,broken_large,12,1,1.0,1.0,1.0
divide_lpres_off,padim,bottle,mixed,2,broken_large,13,1,1.0,1.0,1.0
divide_lpres_off,padim,bottle,mixed,2,broken_large,14,1,1.0,1.0,1.0
divide_lpres_off,padim,bottle,mixed,2,broken_large,15,1,1.0,1.0,1.0
identity,padim,bottle,mixed,3,good,0,0,0.4898289740085602,1.0,1.0
identity,padim,bottle,mixed,3,good,1,0,0.7351454496383667,1.0,1.0
identity,padim,bottle,mixed,3,good,2,0,0.876616358757019,1.0,1.0
identity,padim,bottle,mixed,3,good,3,0,0.4791443943977356,1.0,1.0
identity,padim,bottle,mixed,3,good,4,0,0.5700920224189758,1.0,1.0
identity,padim,bottle,mixed,3,good,5,0,0.4708174169063568,1.0,1.0
identity,padim,bottle,mixed,3,good,6,0,0.6785476803779602,1.0,1.0
identity,padim,bottle,mixed,3,good,7,0,0.6006224155426025,1.0,1.0
identity,padim,bottle,mixed,3,broken_large,8,1,1.0,1.0,1.0
identity,padim,bottle,mixed,3,broken_large,9,1,1.0,1.0,1.0
identity,padim,bottle,mixed,3,broken_large,10,1,1.0,1.0,1.0
identity,padim,bottle,mixed,3,broken_large,11,1,1.0,1.0,1.0
identity,padim,bottle,mixed,3,broken_large,12,1,1.0,1.0,1.0
identity,padim,bottle,mixed,3,broken_large,13,1,1.0,1.0,1.0
identity,padim,bottle,mixed,3,broken_large,14,1,1.0,1.0,1.0
identity,padim,bottle,mixed,3,broken_large,15,1,1.0,1.0,1.0
wiener,padim,bottle,mixed,3,good,0,0,0.4898289740085602,1.0,1.0
wiener,padim,bottle,mixed,3,good,1,0,0.7351454496383667,1.0,1.0
wiener,padim,bottle,mixed,3,good,2,0,0.876616358757019,1.0,1.0
wiener,padim,bottle,mixed,3,good,3,0,0.4791443943977356,1.0,1.0
wiener,padim,bottle,mixed,3,good,4,0,0.5700920224189758,1.0,1.0
wiener,padim,bottle,mixed,3,good,5,0,0.4708174169063568,1.0,1.0
wiener,padim,bottle,mixed,3,good,6,0,0.6785476803779602,1.0,1.0
wiener,padim,bottle,mixed,3,good,7,0,0.6006224155426025,1.0,1.0
wiener,padim,bottle,mixed,3,broken_large,8,1,1.0,1.0,1.0
wiener,padim,bottle,mixed,3,broken_large,9,1,1.0,1.0,1.0
wiener,padim,bottle,mixed,3,broken_large,10,1,1.0,1.0,1.0
wiener,padim,bottle,mixed,3,broken_large,11,1,1.0,1.0,1.0
wiener,padim,bottle,mixed,3,broken_large,12,1,1.0,1.0,1.0
wiener,padim,bottle,mixed,3,broken_large,13,1,1.0,1.0,1.0
wiener,padim,bottle,mixed,3,broken_large,14,1,1.0,1.0,1.0
wiener,padim,bottle,mixed,3,broken_large,15,1,1.0,1.0,1.0
restormer_deblur,padim,bottle,mixed,3,good,0,0,0.4898289740085602,1.0,1.0
restormer_deblur,padim,bottle,mixed,3,good,1,0,0.7351454496383667,1.0,1.0
restormer_deblur,padim,bottle,mixed,3,good,2,0,0.876616358757019,1.0,1.0
restormer_deblur,padim,bottle,mixed,3,good,3,0,0.4791443943977356,1.0,1.0
restormer_deblur,padim,bottle,mixed,3,good,4,0,0.5700920224189758,1.0,1.0
restormer_deblur,padim,bottle,mixed,3,good,5,0,0.4708174169063568,1.0,1.0
restormer_deblur,padim,bottle,mixed,3,good,6,0,0.6785476803779602,1.0,1.0
restormer_deblur,padim,bottle,mixed,3,good,7,0,0.6006224155426025,1.0,1.0
restormer_deblur,padim,bottle,mixed,3,broken_large,8,1,1.0,1.0,1.0
restormer_deblur,padim,bottle,mixed,3,broken_large,9,1,1.0,1.0,1.0
restormer_deblur,padim,bottle,mixed,3,broken_large,10,1,1.0,1.0,1.0
restormer_deblur,padim,bottle,mixed,3,broken_large,11,1,1.0,1.0,1.0
restormer_deblur,padim,bottle,mixed,3,broken_large,12,1,1.0,1.0,1.0
restormer_deblur,padim,bottle,mixed,3,broken_large,13,1,1.0,1.0,1.0
restormer_deblur,padim,bottle,mixed,3,broken_large,14,1,1.0,1.0,1.0
restormer_deblur,padim,bottle,mixed,3,broken_large,15,1,1.0,1.0,1.0
divide_lpres_on,padim,bottle,mixed,3,good,0,0,0.4898289740085602,1.0,1.0
divide_lpres_on,padim,bottle,mixed,3,good,1,0,0.7351454496383667,1.0,1.0
divide_lpres_on,padim,bottle,mixed,3,good,2,0,0.876616358757019,1.0,1.0
divide_lpres_on,padim,bottle,mixed,3,good,3,0,0.4791443943977356,1.0,1.0
divide_lpres_on,padim,bottle,mixed,3,good,4,0,0.5700920224189758,1.0,1.0
divide_lpres_on,padim,bottle,mixed,3,good,5,0,0.4708174169063568,1.0,1.0
divide_lpres_on,padim,bottle,mixed,3,good,6,0,0.6785476803779602,1.0,1.0
divide_lpres_on,padim,bottle,mixed,3,good,7,0,0.6006224155426025,1.0,1.0
divide_lpres_on,padim,bottle,mixed,3,broken_large,8,1,1.0,1.0,1.0
divide_lpres_on,padim,bottle,mixed,3,broken_large,9,1,1.0,1.0,1.0
divide_lpres_on,padim,bottle,mixed,3,broken_large,10,1,1.0,1.0,1.0
divide_lpres_on,padim,bottle,mixed,3,broken_large,11,1,1.0,1.0,1.0
divide_lpres_on,padim,bottle,mixed,3,broken_large,12,1,1.0,1.0,1.0
divide_lpres_on,padim,bottle,mixed,3,broken_large,13,1,1.0,1.0,1.0
divide_lpres_on,padim,bottle,mixed,3,broken_large,14,1,1.0,1.0,1.0
divide_lpres_on,padim,bottle,mixed,3,broken_large,15,1,1.0,1.0,1.0
divide_lpres_off,padim,bottle,mixed,3,good,0,0,0.4898289740085602,1.0,1.0
divide_lpres_off,padim,bottle,mixed,3,good,1,0,0.7351454496383667,1.0,1.0
divide_lpres_off,padim,bottle,mixed,3,good,2,0,0.876616358757019,1.0,1.0
divide_lpres_off,padim,bottle,mixed,3,good,3,0,0.4791443943977356,1.0,1.0
divide_lpres_off,padim,bottle,mixed,3,good,4,0,0.5700920224189758,1.0,1.0
divide_lpres_off,padim,bottle,mixed,3,good,5,0,0.4708174169063568,1.0,1.0
divide_lpres_off,padim,bottle,mixed,3,good,6,0,0.6785476803779602,1.0,1.0
divide_lpres_off,padim,bottle,mixed,3,good,7,0,0.6006224155426025,1.0,1.0
divide_lpres_off,padim,bottle,mixed,3,broken_large,8,1,1.0,1.0,1.0
divide_lpres_off,padim,bottle,mixed,3,broken_large,9,1,1.0,1.0,1.0
divide_lpres_off,padim,bottle,mixed,3,broken_large,10,1,1.0,1.0,1.0
divide_lpres_off,padim,bottle,mixed,3,broken_large,11,1,1.0,1.0,1.0
divide_lpres_off,padim,bottle,mixed,3,broken_large,12,1,1.0,1.0,1.0
divide_lpres_off,padim,bottle,mixed,3,broken_large,13,1,1.0,1.0,1.0
divide_lpres_off,padim,bottle,mixed,3,broken_large,14,1,1.0,1.0,1.0
divide_lpres_off,padim,bottle,mixed,3,broken_large,15,1,1.0,1.0,1.0
identity,padim,bottle,mixed,4,good,0,0,0.4898289740085602,1.0,1.0
identity,padim,bottle,mixed,4,good,1,0,0.7351454496383667,1.0,1.0
identity,padim,bottle,mixed,4,good,2,0,0.876616358757019,1.0,1.0
identity,padim,bottle,mixed,4,good,3,0,0.4791443943977356,1.0,1.0
identity,padim,bottle,mixed,4,good,4,0,0.5700920224189758,1.0,1.0
identity,padim,bottle,mixed,4,good,5,0,0.4708174169063568,1.0,1.0
identity,padim,bottle,mixed,4,good,6,0,0.6785476803779602,1.0,1.0
identity,padim,bottle,mixed,4,good,7,0,0.6006224155426025,1.0,1.0
identity,padim,bottle,mixed,4,broken_large,8,1,1.0,1.0,1.0
identity,padim,bottle,mixed,4,broken_large,9,1,1.0,1.0,1.0
identity,padim,bottle,mixed,4,broken_large,10,1,1.0,1.0,1.0
identity,padim,bottle,mixed,4,broken_large,11,1,1.0,1.0,1.0
identity,padim,bottle,mixed,4,broken_large,12,1,1.0,1.0,1.0
identity,padim,bottle,mixed,4,broken_large,13,1,1.0,1.0,1.0
identity,padim,bottle,mixed,4,broken_large,14,1,1.0,1.0,1.0
identity,padim,bottle,mixed,4,broken_large,15,1,1.0,1.0,1.0
wiener,padim,bottle,mixed,4,good,0,0,0.4898289740085602,1.0,1.0
wiener,padim,bottle,mixed,4,good,1,0,0.7351454496383667,1.0,1.0
wiener,padim,bottle,mixed,4,good,2,0,0.876616358757019,1.0,1.0
wiener,padim,bottle,mixed,4,good,3,0,0.4791443943977356,1.0,1.0
wiener,padim,bottle,mixed,4,good,4,0,0.5700920224189758,1.0,1.0
wiener,padim,bottle,mixed,4,good,5,0,0.4708174169063568,1.0,1.0
wiener,padim,bottle,mixed,4,good,6,0,0.6785476803779602,1.0,1.0
wiener,padim,bottle,mixed,4,good,7,0,0.6006224155426025,1.0,1.0
wiener,padim,bottle,mixed,4,broken_large,8,1,1.0,1.0,1.0
wiener,padim,bottle,mixed,4,broken_large,9,1,1.0,1.0,1.0
wiener,padim,bottle,mixed,4,broken_large,10,1,1.0,1.0,1.0
wiener,padim,bottle,mixed,4,broken_large,11,1,1.0,1.0,1.0
wiener,padim,bottle,mixed,4,broken_large,12,1,1.0,1.0,1.0
wiener,padim,bottle,mixed,4,broken_large,13,1,1.0,1.0,1.0
wiener,padim,bottle,mixed,4,broken_large,14,1,1.0,1.0,1.0
wiener,padim,bottle,mixed,4,broken_large,15,1,1.0,1.0,1.0
restormer_deblur,padim,bottle,mixed,4,good,0,0,0.4898289740085602,1.0,1.0
restormer_deblur,padim,bottle,mixed,4,good,1,0,0.7351454496383667,1.0,1.0
restormer_deblur,padim,bottle,mixed,4,good,2,0,0.876616358757019,1.0,1.0
restormer_deblur,padim,bottle,mixed,4,good,3,0,0.4791443943977356,1.0,1.0
restormer_deblur,padim,bottle,mixed,4,good,4,0,0.5700920224189758,1.0,1.0
restormer_deblur,padim,bottle,mixed,4,good,5,0,0.4708174169063568,1.0,1.0
restormer_deblur,padim,bottle,mixed,4,good,6,0,0.6785476803779602,1.0,1.0
restormer_deblur,padim,bottle,mixed,4,good,7,0,0.6006224155426025,1.0,1.0
restormer_deblur,padim,bottle,mixed,4,broken_large,8,1,1.0,1.0,1.0
restormer_deblur,padim,bottle,mixed,4,broken_large,9,1,1.0,1.0,1.0
restormer_deblur,padim,bottle,mixed,4,broken_large,10,1,1.0,1.0,1.0
restormer_deblur,padim,bottle,mixed,4,broken_large,11,1,1.0,1.0,1.0
restormer_deblur,padim,bottle,mixed,4,broken_large,12,1,1.0,1.0,1.0
restormer_deblur,padim,bottle,mixed,4,broken_large,13,1,1.0,1.0,1.0
restormer_deblur,padim,bottle,mixed,4,broken_large,14,1,1.0,1.0,1.0
restormer_deblur,padim,bottle,mixed,4,broken_large,15,1,1.0,1.0,1.0
divide_lpres_on,padim,bottle,mixed,4,good,0,0,0.4898289740085602,1.0,1.0
divide_lpres_on,padim,bottle,mixed,4,good,1,0,0.7351454496383667,1.0,1.0
divide_lpres_on,padim,bottle,mixed,4,good,2,0,0.876616358757019,1.0,1.0
divide_lpres_on,padim,bottle,mixed,4,good,3,0,0.4791443943977356,1.0,1.0
divide_lpres_on,padim,bottle,mixed,4,good,4,0,0.5700920224189758,1.0,1.0
divide_lpres_on,padim,bottle,mixed,4,good,5,0,0.4708174169063568,1.0,1.0
divide_lpres_on,padim,bottle,mixed,4,good,6,0,0.6785476803779602,1.0,1.0
divide_lpres_on,padim,bottle,mixed,4,good,7,0,0.6006224155426025,1.0,1.0
divide_lpres_on,padim,bottle,mixed,4,broken_large,8,1,1.0,1.0,1.0
divide_lpres_on,padim,bottle,mixed,4,broken_large,9,1,1.0,1.0,1.0
divide_lpres_on,padim,bottle,mixed,4,broken_large,10,1,1.0,1.0,1.0
divide_lpres_on,padim,bottle,mixed,4,broken_large,11,1,1.0,1.0,1.0
divide_lpres_on,padim,bottle,mixed,4,broken_large,12,1,1.0,1.0,1.0
divide_lpres_on,padim,bottle,mixed,4,broken_large,13,1,1.0,1.0,1.0
divide_lpres_on,padim,bottle,mixed,4,broken_large,14,1,1.0,1.0,1.0
divide_lpres_on,padim,bottle,mixed,4,broken_large,15,1,1.0,1.0,1.0
divide_lpres_off,padim,bottle,mixed,4,good,0,0,0.4898289740085602,1.0,1.0
divide_lpres_off,padim,bottle,mixed,4,good,1,0,0.7351454496383667,1.0,1.0
divide_lpres_off,padim,bottle,mixed,4,good,2,0,0.876616358757019,1.0,1.0
divide_lpres_off,padim,bottle,mixed,4,good,3,0,0.4791443943977356,1.0,1.0
divide_lpres_off,padim,bottle,mixed,4,good,4,0,0.5700920224189758,1.0,1.0
divide_lpres_off,padim,bottle,mixed,4,good,5,0,0.4708174169063568,1.0,1.0
divide_lpres_off,padim,bottle,mixed,4,good,6,0,0.6785476803779602,1.0,1.0
divide_lpres_off,padim,bottle,mixed,4,good,7,0,0.6006224155426025,1.0,1.0
divide_lpres_off,padim,bottle,mixed,4,broken_large,8,1,1.0,1.0,1.0
divide_lpres_off,padim,bottle,mixed,4,broken_large,9,1,1.0,1.0,1.0
divide_lpres_off,padim,bottle,mixed,4,broken_large,10,1,1.0,1.0,1.0
divide_lpres_off,padim,bottle,mixed,4,broken_large,11,1,1.0,1.0,1.0
divide_lpres_off,padim,bottle,mixed,4,broken_large,12,1,1.0,1.0,1.0
divide_lpres_off,padim,bottle,mixed,4,broken_large,13,1,1.0,1.0,1.0
divide_lpres_off,padim,bottle,mixed,4,broken_large,14,1,1.0,1.0,1.0
divide_lpres_off,padim,bottle,mixed,4,broken_large,15,1,1.0,1.0,1.0
identity,patchcore,bottle,defocus,2,good,0,0,0.5946435332298279,0.9248350858688354,0.9248350858688354
identity,patchcore,bottle,defocus,2,good,1,0,0.6697643995285034,1.0,1.0
identity,patchcore,bottle,defocus,2,good,2,0,0.685367226600647,0.9818588495254517,0.9818588495254517
identity,patchcore,bottle,defocus,2,good,3,0,0.6786976456642151,0.8957717418670654,0.8957717418670654
identity,patchcore,bottle,defocus,2,good,4,0,0.751623272895813,0.9634785652160645,0.9634785652160645
identity,patchcore,bottle,defocus,2,good,5,0,0.5204834938049316,1.0,1.0
identity,patchcore,bottle,defocus,2,good,6,0,0.5762772560119629,0.9646177291870117,0.9646177291870117
identity,patchcore,bottle,defocus,2,good,7,0,0.7946031093597412,1.0,1.0
identity,patchcore,bottle,defocus,2,broken_large,8,1,1.0,1.0,1.0
identity,patchcore,bottle,defocus,2,broken_large,9,1,1.0,1.0,1.0
identity,patchcore,bottle,defocus,2,broken_large,10,1,1.0,1.0,1.0
identity,patchcore,bottle,defocus,2,broken_large,11,1,1.0,1.0,1.0
identity,patchcore,bottle,defocus,2,broken_large,12,1,1.0,1.0,1.0
identity,patchcore,bottle,defocus,2,broken_large,13,1,1.0,1.0,1.0
identity,patchcore,bottle,defocus,2,broken_large,14,1,1.0,1.0,1.0
identity,patchcore,bottle,defocus,2,broken_large,15,1,1.0,1.0,1.0
wiener,patchcore,bottle,defocus,2,good,0,0,0.5946435332298279,0.9248350858688354,0.8152960538864136
wiener,patchcore,bottle,defocus,2,good,1,0,0.6697643995285034,1.0,0.7495699524879456
wiener,patchcore,bottle,defocus,2,good,2,0,0.685367226600647,0.9818588495254517,0.8120654821395874
wiener,patchcore,bottle,defocus,2,good,3,0,0.6786976456642151,0.8957717418670654,0.7782370448112488
wiener,patchcore,bottle,defocus,2,good,4,0,0.751623272895813,0.9634785652160645,0.7647846341133118
wiener,patchcore,bottle,defocus,2,good,5,0,0.5204834938049316,1.0,0.8069319725036621
wiener,patchcore,bottle,defocus,2,good,6,0,0.5762772560119629,0.9646177291870117,0.7745263576507568
wiener,patchcore,bottle,defocus,2,good,7,0,0.7946031093597412,1.0,0.8110885620117188
wiener,patchcore,bottle,defocus,2,broken_large,8,1,1.0,1.0,1.0
wiener,patchcore,bottle,defocus,2,broken_large,9,1,1.0,1.0,1.0
wiener,patchcore,bottle,defocus,2,broken_large,10,1,1.0,1.0,1.0
wiener,patchcore,bottle,defocus,2,broken_large,11,1,1.0,1.0,1.0
wiener,patchcore,bottle,defocus,2,broken_large,12,1,1.0,1.0,1.0
wiener,patchcore,bottle,defocus,2,broken_large,13,1,1.0,1.0,1.0
wiener,patchcore,bottle,defocus,2,broken_large,14,1,1.0,1.0,1.0
wiener,patchcore,bottle,defocus,2,broken_large,15,1,1.0,1.0,1.0
restormer_deblur,patchcore,bottle,defocus,2,good,0,0,0.5946435332298279,0.9248350858688354,0.9143733978271484
restormer_deblur,patchcore,bottle,defocus,2,good,1,0,0.6697643995285034,1.0,0.9246638417243958
restormer_deblur,patchcore,bottle,defocus,2,good,2,0,0.685367226600647,0.9818588495254517,0.8978508710861206
restormer_deblur,patchcore,bottle,defocus,2,good,3,0,0.6786976456642151,0.8957717418670654,0.8959790468215942
restormer_deblur,patchcore,bottle,defocus,2,good,4,0,0.751623272895813,0.9634785652160645,1.0
restormer_deblur,patchcore,bottle,defocus,2,good,5,0,0.5204834938049316,1.0,0.8947569727897644
restormer_deblur,patchcore,bottle,defocus,2,good,6,0,0.5762772560119629,0.9646177291870117,0.9800633192062378
restormer_deblur,patchcore,bottle,defocus,2,good,7,0,0.7946031093597412,1.0,1.0
restormer_deblur,patchcore,bottle,defocus,2,broken_large,8,1,1.0,1.0,1.0
restormer_deblur,patchcore,bottle,defocus,2,broken_large,9,1,1.0,1.0,1.0
restormer_deblur,patchcore,bottle,defocus,2,broken_large,10,1,1.0,1.0,1.0
restormer_deblur,patchcore,bottle,defocus,2,broken_large,11,1,1.0,1.0,1.0
restormer_deblur,patchcore,bottle,defocus,2,broken_large,12,1,1.0,1.0,1.0
restormer_deblur,patchcore,bottle,defocus,2,broken_large,13,1,1.0,1.0,1.0
restormer_deblur,patchcore,bottle,defocus,2,broken_large,14,1,1.0,1.0,1.0
restormer_deblur,patchcore,bottle,defocus,2,broken_large,15,1,1.0,1.0,1.0
divide_lpres_on,patchcore,bottle,defocus,2,good,0,0,0.5946435332298279,0.9248350858688354,0.728904128074646
divide_lpres_on,patchcore,bottle,defocus,2,good,1,0,0.6697643995285034,1.0,0.7129533886909485
divide_lpres_on,patchcore,bottle,defocus,2,good,2,0,0.685367226600647,0.9818588495254517,0.7470295429229736
divide_lpres_on,patchcore,bottle,defocus,2,good,3,0,0.6786976456642151,0.8957717418670654,0.7001456022262573
divide_lpres_on,patchcore,bottle,defocus,2,good,4,0,0.751623272895813,0.9634785652160645,0.7479183673858643
divide_lpres_on,patchcore,bottle,defocus,2,good,5,0,0.5204834938049316,1.0,0.6754134893417358
divide_lpres_on,patchcore,bottle,defocus,2,good,6,0,0.5762772560119629,0.9646177291870117,0.7852157354354858
divide_lpres_on,patchcore,bottle,defocus,2,good,7,0,0.7946031093597412,1.0,0.7731776237487793
divide_lpres_on,patchcore,bottle,defocus,2,broken_large,8,1,1.0,1.0,1.0
divide_lpres_on,patchcore,bottle,defocus,2,broken_large,9,1,1.0,1.0,1.0
